experimento	fecha	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
HT8310_nd14	20220622 000523	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0638423608668381	0.851739451275353	336	1736	136	0.0721816174437147	11768	13312000	1
HT8310_nd14	20220622 000804	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.132935921634198	0.478507422740222	610	5614	43	0.0760457629661495	12170	13150000	2
HT8310_nd14	20220622 001021	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.215619413693785	0.328652520905598	446	4466	42	0.0911203486743199	10206	13434000	3
HT8310_nd14	20220622 001402	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0881631445430685	0.205023352570424	277	6193	289	0.0978799107763374	9748	14012000	4
HT8310_nd14	20220622 001702	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.241511932938592	0.612037970840902	210	4752	164	0.0618752752244129	11904	13776000	5
HT8310_nd14	20220622 002002	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.290579942531767	0.384074081548169	791	3434	112	0.0724057747124039	10680	1.2e+07	6
HT8310_nd14	20220622 002135	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.164228493606788	0.0809302487694367	484	6967	146	0.0838833568346031	11428	13172000	7
HT8310_nd14	20220622 002245	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.197127159263473	0.973545895903953	96	535	29	0.0676678987350164	11980	12140000	8
HT8310_nd14	20220622 002726	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.148200313763809	0.526091155733593	664	3999	223	0.0927431702345333	9156	13284000	9
HT8310_nd14	20220622 002944	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.101415762657416	0.232486079678347	185	2462	86	0.096719252091466	10124	13636000	10
HT8310_nd14	20220622 003456	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0299181588023202	0.790034974010632	566	2828	335	0.0573845455061879	13978	12902000	11
HT8310_nd14	20220622 003756	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0484209963842295	0.749929254643212	994	7062	178	0.0698430383356297	12658	13142000	12
HT8310_nd14	20220622 004013	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.262265984235564	0.425031993319862	723	7771	34	0.0876768683886013	10734	13506000	13
HT8310_nd14	20220622 004420	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.181966128014028	0.933448989706085	841	1440	208	0.0283291787887915	10748	12772000	14
HT8310_nd14	20220622 004723	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.280677570817643	0.11956376754315	932	59	304	0.000433977890221318	10310	11530000	15
HT8310_nd14	20220622 004859	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.117196179117891	0.692195667298802	58	5472	63	0.0878307865064632	10722	12918000	16
HT8310_nd14	20220622 005159	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0757986374317938	0.0501022240927251	406	4869	536	0.0757241933736513	11498	13102000	17
HT8310_nd14	20220622 005421	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.22699467790806	0.359825176761127	261	6601	60	0.122409348253559	8386	13214000	18
HT8310_nd14	20220622 005713	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0895688701633739	0.322291702389024	251	7299	118	0.0668791563313212	12960	13440000	19
HT8310_nd14	20220622 005924	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.100059797628188	0.183592218670918	225	5823	117	0.0781479237143426	11668	13292000	20
HT8310_nd14	20220622 010315	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0405062255563874	0.274601125263769	286	5142	208	0.0699087545250715	12770	13750000	21
HT8310_nd14	20220622 010652	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0975701032222714	0.181339133424606	285	7911	372	0.0814132415734856	11312	13768000	22
HT8310_nd14	20220622 010851	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.103221316537188	0.0912337543649877	276	3243	195	0.0891397196800141	10228	13892000	23
HT8310_nd14	20220622 011148	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0979300996653771	0.791635323551214	278	5194	155	0.103014182908445	9200	14080000	24
HT8310_nd14	20220622 011448	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.117225060559483	0.479021086841876	282	5275	61	0.0843270343697491	11154	13206000	25
HT8310_nd14	20220622 012017	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0649897412171528	0.794116456982648	252	4346	522	0.0668957540351772	11240	13480000	26
HT8310_nd14	20220622 012547	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0890598351555376	0.566157543436091	280	1252	262	0.0578407577891264	11448	12912000	27
HT8310_nd14	20220622 012758	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0863155767576275	0.854109095789622	283	7276	74	0.0776363894830093	11886	13554000	28
HT8310_nd14	20220622 012947	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.207616848189941	0.771680214764208	284	4921	35	0.0841855808746828	11024	13696000	29
HT8310_nd14	20220622 013330	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.089678219520834	0.78669541016655	272	5251	303	0.060297518106073	12952	13088000	30
HT8310_nd14	20220622 013552	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0786122793331713	0.205435053515764	521	7107	119	0.0933184148754743	10428	13092000	31
HT8310_nd14	20220622 013907	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0612441381099075	0.967651802854124	684	25	94	0.0497945512845568	12542	12778000	32
HT8310_nd14	20220622 014207	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.144227177940216	0.719471880515048	548	6453	216	0.0777107552996921	10790	13570000	33
HT8310_nd14	20220622 014416	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.115639491814561	0.703196660151368	807	5455	75	0.0632865690930822	13396	12764000	34
HT8310_nd14	20220622 014640	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.167974983664928	0.391415297003381	675	4565	39	0.0744975756910695	12090	13110000	35
HT8310_nd14	20220622 015253	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0520945394743979	0.990233613564458	791	3517	564	0.071391234497242	10634	13966000	36
HT8310_nd14	20220622 015514	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.245900205830764	0.224486080270365	272	6597	116	0.074287683493072	12242	12958000	37
HT8310_nd14	20220622 015703	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.202813206236511	0.948644721190538	332	4910	34	0.0870091103474344	10810	13190000	38
HT8310_nd14	20220622 020017	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.11671830778135	0.548999670141656	766	4872	74	0.060754980878719	13430	12850000	39
HT8310_nd14	20220622 020251	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.14312179317656	0.290420188729954	830	4215	99	0.102588268621774	9254	13666000	40
HT8310_nd14	20220622 020541	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.229316507515069	0.359640922197874	644	5075	111	0.078785290794319	11220	12540000	41
HT8310_nd14	20220622 020851	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0852233580271248	0.371534965416475	103	4857	114	0.116457518141306	8502	13338000	42
HT8310_nd14	20220622 021018	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.101786395952236	0.0633097733123344	372	1016	86	0.0747424999090661	11802	13638000	43
HT8310_nd14	20220622 021250	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.194096978604291	0.395886125719082	50	5014	92	0.090203741410777	10462	13298000	44
HT8310_nd14	20220622 021536	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.144765652346825	0.529496600779577	711	7180	48	0.0848499470358941	11152	12848000	45
HT8310_nd14	20220622 021809	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.123560282147592	0.343407364258543	539	3885	63	0.0884850163661867	10610	13390000	46
HT8310_nd14	20220622 022000	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.247447407535342	0.281969395904208	122	2048	22	0.0881941598951292	10552	12488000	47
HT8310_nd14	20220622 022429	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.112762993759643	0.711908164646523	121	3694	483	0.0540519584584456	11846	13594000	48
HT8310_nd14	20220622 022936	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.151031336084586	0.792944087091426	964	1741	245	0.0397638829769864	10344	14256000	49
HT8310_nd14	20220622 023433	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0514765718527511	0.909373165239056	37	3074	863	0.0821092886263984	10700	14260000	50
HT8310_nd14	20220622 023749	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.221543555876734	0.369802260919055	816	5462	158	0.0774040633971647	10862	13378000	51
HT8310_nd14	20220622 024156	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0709221495549567	0.690791767931811	246	2406	275	0.0536637213583415	13278	13962000	52
HT8310_nd14	20220622 024434	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.274391369260224	0.365091545764834	404	3540	51	0.069556869214596	12918	12522000	53
HT8310_nd14	20220622 024701	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0864941958663147	0.619390676514606	127	4637	103	0.0659986215297417	13138	13622000	54
HT8310_nd14	20220622 024859	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0765623064669408	0.107550758030906	468	7024	171	0.0764620053588005	12068	13612000	55
HT8310_nd14	20220622 025049	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.22020720995998	0.172625434387883	640	5782	86	0.074917379101627	12440	12640000	56
