experimento	fecha	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
HT8310_nd4	20220611 233826	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020072088	0.44085973	1024	2367	252	0.014367446	11710	14810000	17
HT8310_nd4	20220612 025907	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020036888	0.39107474	666	2250	205	0.013589202	12800	14800000	54
HT8310_nd4	20220612 061023	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.046713475	0.244917666	563	5452	407	0.012087876	10282	14798000	97
HT8310_nd4	20220612 042015	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.057097278	0.806222446	18	5581	386	0.012619741	12444	14796000	72
HT8310_nd4	20220612 055635	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.027144144	0.148695137	724	5748	304	0.014011493	11740	14780000	94
HT8310_nd4	20220612 052639	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.047150155	0.224233403	430	4526	98	0.014372382	11986	14774000	87
HT8310_nd4	20220612 023548	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.069100777	0.880119982	17	5684	557	0.016357871	10552	14768000	51
HT8310_nd4	20220612 042355	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.055159786	0.117471395	159	5585	316	0.013728607	10312	14768000	73
HT8310_nd4	20220612 073123	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.022991967	0.511386784	186	2554	231	0.012323549	12712	14768000	111
HT8310_nd4	20220611 234344	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020226366	0.100142065	106	5794	548	0.015690563	11036	14764000	18
HT8310_nd4	20220612 065037	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.04056056	0.747911619	26	5454	629	0.016009567	10570	14750000	103
HT8310_nd4	20220612 050407	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.044668761	0.771110471	292	5884	111	0.015007678	11908	14732000	82
HT8310_nd4	20220612 013336	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.08781956	0.970969275	16	4275	113	0.012415132	12630	14730000	39
HT8310_nd4	20220612 040425	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.021024942	0.731362429	1024	5858	632	0.011702172	11920	14720000	68
HT8310_nd4	20220612 001431	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.02026731	0.100946115	859	5030	454	0.013714192	12410	14710000	24
HT8310_nd4	20220612 070339	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.068537475	0.753845478	41	5337	75	0.014864566	11602	14678000	106
HT8310_nd4	20220612 064053	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020129642	0.521535953	648	1810	446	0.012044257	9814	14666000	101
HT8310_nd4	20220612 055928	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0670795	0.959804318	420	5406	63	0.015280916	11866	14654000	95
HT8310_nd4	20220612 075202	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.03178921	0.583104145	585	2163	111	0.012100194	13438	14642000	114
HT8310_nd4	20220612 021533	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.02009991	0.134434612	436	3410	569	0.012927776	11284	14636000	47
HT8310_nd4	20220612 050048	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.048092414	0.293991002	260	5156	369	0.012101621	10592	14608000	81
HT8310_nd4	20220612 053546	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.049951959	0.765276689	48	5349	146	0.013040011	12396	14604000	90
HT8310_nd4	20220612 054309	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020144443	0.124772677	618	4050	739	0.010736741	11928	14592000	91
HT8310_nd4	20220612 015638	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020046926	0.270029587	715	4601	388	0.011766957	13264	14576000	43
HT8310_nd4	20220612 013207	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.046308282	0.997462958	16	6137	507	0.01798031	9820	14540000	38
HT8310_nd4	20220612 043935	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.098638708	0.215288564	526	7502	76	0.015856791	10902	14538000	77
HT8310_nd4	20220612 065657	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.02542514	0.428411717	777	1863	113	0.015433551	11508	14532000	104
HT8310_nd4	20220612 011758	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020008049	0.301607549	1024	1687	234	0.011363415	13680	14520000	34
HT8310_nd4	20220612 033430	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.053023649	0.175383333	19	5386	528	0.012834431	12014	14506000	62
HT8310_nd4	20220612 004507	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020009265	0.585323655	815	3204	251	0.013011628	12750	14490000	29
HT8310_nd4	20220612 011053	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.029226692	0.102362112	16	4643	1255	0.013533738	12170	14470000	33
HT8310_nd4	20220612 054818	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.043805026	0.78395813	126	4818	362	0.00942653	12530	14470000	92
HT8310_nd4	20220612 002334	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020230646	0.999960453	708	4669	193	0.014404708	12428	14452000	26
HT8310_nd4	20220612 025144	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020098554	0.467713598	780	6513	264	0.013117706	12678	14442000	53
HT8310_nd4	20220612 064632	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.021317662	0.778208964	413	4962	260	0.014816216	11958	14442000	102
HT8310_nd4	20220611 232949	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.058079457	0.75279894	196	4756	179	0.01392139	10884	14436000	16
HT8310_nd4	20220612 020857	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.022910647	0.101318289	957	3648	213	0.014821175	12444	14436000	46
HT8310_nd4	20220612 031043	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020013872	0.51903268	970	3766	211	0.012563429	13418	14422000	56
HT8310_nd4	20220611 235638	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.050764498	0.657236	1024	1844	66	0.014758815	11500	14420000	21
HT8310_nd4	20220612 002926	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.027340968	0.100091886	49	7999	756	0.012307109	12946	14414000	27
HT8310_nd4	20220612 070134	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020012692	0.101642046	916	2071	301	0.015256312	11148	14412000	105
HT8310_nd4	20220612 000335	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020019009	0.290331286	471	5584	316	0.011774012	13824	14376000	22
HT8310_nd4	20220612 023238	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020081999	0.944803696	387	4143	354	0.012048622	12866	14374000	50
HT8310_nd4	20220612 070707	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.04539486	0.812053864	968	5469	115	0.012092986	13832	14368000	107
HT8310_nd4	20220612 062820	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.024196593	0.434048224	688	5179	240	0.013148914	12756	14364000	100
HT8310_nd4	20220612 035608	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.047222164	0.194743484	200	5965	145	0.012769029	12656	14344000	67
HT8310_nd4	20220612 034919	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.041672382	0.879883591	284	5395	376	0.009772578	12058	14342000	65
HT8310_nd4	20220612 003619	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020451416	0.999662228	56	5273	765	0.015022664	10984	14336000	28
HT8310_nd4	20220612 080446	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.030067718	0.572034468	592	3253	191	0.013393608	12424	14336000	116
HT8310_nd4	20220612 071025	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.059298564	0.676982141	446	5448	108	0.013355381	12426	14334000	108
HT8310_nd4	20220612 040721	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.072586518	0.915361845	144	5660	77	0.013061538	12566	14314000	69
HT8310_nd4	20220612 071350	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.044316183	0.670243126	234	5385	113	0.013891055	12334	14306000	109
HT8310_nd4	20220612 035243	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.048544641	0.168760954	724	5532	165	0.013540976	12222	14298000	66
HT8310_nd4	20220611 225223	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.029578428	0.784140651	606	6110	354	0.013886011	11286	14274000	5
HT8310_nd4	20220612 042849	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.042373576	0.242461933	169	5214	257	0.016169748	10092	14268000	74
HT8310_nd4	20220612 045423	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.022203571	0.905457477	1015	6135	331	0.018223811	9862	14258000	80
HT8310_nd4	20220612 072331	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020021824	0.81045422	139	6006	819	0.011027124	11680	14240000	110
HT8310_nd4	20220612 051941	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.046344912	0.116932663	50	5245	494	0.011456151	13006	14234000	85
HT8310_nd4	20220612 061258	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.05568107	0.122446779	292	4689	104	0.016832607	10728	14232000	98
HT8310_nd4	20220612 005328	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020303409	0.999907036	22	7629	1570	0.017395923	9774	14226000	30
HT8310_nd4	20220611 234643	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.053479236	0.100228615	822	2473	181	0.015485252	10036	14204000	19
HT8310_nd4	20220611 235236	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020008276	0.101968576	1019	6541	629	0.011358511	13660	14180000	20
HT8310_nd4	20220612 053320	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.060182285	0.894966389	164	4948	112	0.012201694	13308	14172000	89
HT8310_nd4	20220612 031805	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.081706736	0.970514782	172	5197	72	0.011487958	13346	14134000	58
HT8310_nd4	20220611 230703	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.097643382	0.299083148	30	7412	108	0.014147411	11676	14124000	9
HT8310_nd4	20220612 001828	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.025765245	0.686710462	16	6373	615	0.015311352	11082	14118000	25
HT8310_nd4	20220612 034023	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.044647776	0.407904866	55	5646	276	0.012134095	13030	14090000	63
HT8310_nd4	20220612 012859	0	0	0	1	1	1	-1	31	565273	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.050409453	0.999535032	999	5569	142	0.011542527	13534	14066000	37
