Feature	Gain	Cover	Frequency
ctrx_quarter	0.178406736261147	0.0706566756152676	0.0295566502463054
mpasivos_margen	0.120582492188769	0.0652101881978693	0.0397877984084881
cpayroll_trx	0.0886000099126331	0.0685412931440872	0.0212201591511936
mpayroll	0.0798948339279188	0.0813779020620428	0.0303145130731338
mcaja_ahorro	0.0776383720081137	0.0398740114911922	0.0299355816597196
mtarjeta_visa_consumo	0.0707054598909581	0.0588975784419655	0.0367563471011747
Visa_msaldopesos	0.0419033720604143	0.0413692379322956	0.0333459643804471
ctarjeta_visa_trx	0.0358118669408094	0.0195519347802472	0.0170519136036377
mcuentas_saldo	0.0275463653240401	0.0367644506042882	0.048503220917014
Visa_msaldototal	0.0263875706285466	0.0253528926925478	0.0212201591511936
mprestamos_personales	0.0259525419333114	0.0128868273328316	0.0162940507768094
mrentabilidad_annual	0.0202317716809838	0.0351774183482658	0.0644183402804092
mactivos_margen	0.0198779646722141	0.0270958380665202	0.0306934444865479
ctarjeta_visa_trx2	0.0189575422061229	0.0138975279769502	0.0121258052292535
Visa_mpagospesos	0.018207595601673	0.0190399658789562	0.0159151193633952
mautoservicio	0.0137474427971252	0.0216473514242575	0.0185676392572944
cprestamos_personales	0.0128881799455336	0.0100540842288055	0.0143993937097385
ccomisiones_otras	0.00895950454764119	0.0214056301659816	0.0204622963243653
Visa_mpagominimo	0.00771808177647923	0.00964271068611055	0.0147783251231527
mcomisiones_otras	0.00600827995632455	0.0138221210902141	0.0253884046987495
ctarjeta_debito_trx	0.00588171596712396	0.00708731379444195	0.0068207654414551
Visa_mconsumospesos	0.00535402196265029	0.00573492184166904	0.0117468738158393
Master_fechaalta	0.00528578893245095	0.0108393480497773	0.0212201591511936
cproductos	0.00497510974181522	0.0108778617516807	0.0128836680560819
Visa_fechaalta	0.00495345561738107	0.00635993061580019	0.0178097764304661
chomebanking_trx	0.00434994132892414	0.00852020317127088	0.0181887078438803
mcuenta_corriente	0.00431655013587872	0.00461646561950615	0.0128836680560819
Master_Fvencimiento	0.00358937415384464	0.016348295831662	0.0284198560060629
cextraccion_autoservicio	0.00357167393507178	0.000828427702295443	0.00227358848048503
mcomisiones	0.00352460115498495	0.00933682047469771	0.0193255020841228
mrentabilidad	0.00346001146048122	0.00386588438671082	0.0121258052292535
catm_trx	0.00322827813029889	0.000560047176774792	0.000757862826828344
cliente_antiguedad	0.00300526609769405	0.00829587605003121	0.0189465706707086
mtransferencias_recibidas	0.00277136306258721	0.00653892729484989	0.0121258052292535
Visa_mconsumototal	0.00255963515954524	0.00503236604140953	0.00795755968169761
Master_mfinanciacion_limite	0.00249173441780781	0.0194707680121838	0.0272830617658204
numero_de_cliente	0.00238998292010079	0.00962800273226224	0.0189465706707086
mtransferencias_emitidas	0.00228269498111638	0.00231169402284432	0.00416824554755589
mcaja_ahorro_dolares	0.00204862722642637	0.00579362154969237	0.00909435392194013
mcuenta_debitos_automaticos	0.00189210527515262	0.00395304882936753	0.0068207654414551
cliente_edad	0.00186398820868096	0.00890955001182537	0.0174308450170519
Visa_Fvencimiento	0.00174686767503189	0.00373333665891619	0.0125047366426677
ctransferencias_emitidas	0.00166212762958931	0.000772651970725782	0.00189465706707086
mcomisiones_mantenimiento	0.00163699802913864	0.00491599706284804	0.00719969685486927
Master_msaldototal	0.00161470564682053	0.00385972818327372	0.00644183402804092
thomebanking	0.00152222864487929	0.00255347693122612	0.00530503978779841
Visa_mlimitecompra	0.00149841838969164	0.0211888772006159	0.0185676392572944
mpagomiscuentas	0.00144148211803321	0.00452238755782494	0.00530503978779841
ccaja_ahorro	0.00133370110584472	0.0212443182601819	0.0121258052292535
mextraccion_autoservicio	0.0012442246422523	0.00168068757411994	0.00341038272072755
Visa_mfinanciacion_limite	0.00122053728386715	0.0112410601401539	0.0147783251231527
ccomisiones_mantenimiento	0.00119345881511575	0.00159111877733114	0.00416824554755589
Visa_cconsumos	0.00112749701380277	0.00203499073302029	0.00454717696097007
Master_mlimitecompra	0.000968648416997343	0.0109909104316788	0.0136415308829102
Master_mpagospesos	0.000915809041099168	0.00303270962625715	0.00341038272072755
Master_mpagominimo	0.000745072030283254	0.00184222846602752	0.0026525198938992
Master_msaldopesos	0.000678891495532204	0.00263181660157384	0.00378931413414172
mtarjeta_visa_debitos_automaticos	0.000569866736525225	0.0012251109054581	0.00341038272072755
ctarjeta_master	0.000505570591451987	0.00637972029981046	0.00378931413414172
Visa_mconsumosdolares	0.000438689871124752	0.0107758748621217	0.0068207654414551
ccuenta_debitos_automaticos	0.000399998406126797	0.000919740316366854	0.00227358848048503
ctransferencias_recibidas	0.000355867160207628	0.00103458565659556	0.00341038272072755
ctarjeta_debito	0.000348209358713944	0.000819268257982724	0.00227358848048503
Master_mconsumospesos	0.000305274608890626	0.00163082144556358	0.0026525198938992
ccaja_seguridad	0.000227434425820844	0.00054911749370548	0.000378931413414172
Master_fultimo_cierre	0.000225462526334971	0.00306113913225855	0.00189465706707086
ctarjeta_visa_debitos_automaticos	0.000195087391988305	0.000462939452743987	0.00113679424024252
mtarjeta_visa_descuentos	0.000192655785711899	0.00861727566666971	0.00492610837438424
cpagomiscuentas	0.000182576944850109	0.000510859199383894	0.00113679424024252
cmobile_app_trx	0.000181434375202384	0.000133419636435938	0.000378931413414172
ccallcenter_trx	0.000159661881446292	0.00470161322298246	0.00227358848048503
Master_mconsumototal	0.000143512426247239	0.00126100007427957	0.00189465706707086
Visa_mpagado	0.000141543767229294	0.00225348751566859	0.00378931413414172
mtarjeta_master_consumo	0.000140229674055224	0.00073646335853255	0.00113679424024252
Visa_mpagosdolares	0.000132093513691852	0.002377518721684	0.00189465706707086
Master_cconsumos	0.000130031978434024	0.000632618158637101	0.000757862826828344
Visa_delinquency	0.000128576173315422	0.00175114483806393	0.000757862826828344
matm_other	0.000105123251169735	0.000116280906981563	0.000378931413414172
cseguro_accidentes_personales	9.52238644388924e-05	0.00122537512019789	0.00113679424024252
Visa_Finiciomora	9.17085693988158e-05	0.000853307923625665	0.000378931413414172
Master_mpagosdolares	3.99199761034205e-05	8.20562910207695e-05	0.000378931413414172
Visa_msaldodolares	3.98141378110499e-05	0.000913240633768021	0.000757862826828344
Master_madelantopesos	3.73678822694836e-05	0.000319356355984128	0.000378931413414172
ctarjeta_master_trx	3.72789475594314e-05	8.5878597589731e-05	0.000378931413414172
Master_status	3.12674346568984e-05	0.000555819740938152	0.000757862826828344
mdescubierto_preacordado	2.7697326627289e-05	0.000927376122346784	0.000378931413414172
Master_cadelantosefectivo	1.8248903841239e-05	7.62787953773623e-05	0.000378931413414172
