Feature	Gain	Cover	Frequency
ctarjeta_visa_debitos_automaticos	0.00256671493065499	0.00309207742177435	0.00390396252195979
Master_cconsumos	0.00249981792836176	0.00431397571794999	0.00351356626976381
ccallcenter_trx	0.00248164050607328	0.00880833166798295	0.00312317001756783
cseguro_accidentes_personales	0.00239699258017333	0.00743646354209982	0.00351356626976381
ccomisiones_mantenimiento	0.0022058749711374	0.00136913229665226	0.00253757563927386
matm	0.00213742949346663	0.00549557983562706	0.00331836814366582
Master_mpagominimo	0.00211394286682686	0.00300907478772957	0.00409916064805778
cmobile_app_trx	0.00208027402254827	0.00143633670294192	0.00312317001756783
ccaja_seguridad	0.00197241108075378	0.00936930844399249	0.00273277376537185
mplazo_fijo_dolares	0.00193891059265013	0.0106597289832742	0.00292797189146984
mextraccion_autoservicio	0.00176320645373118	0.0112448485297604	0.00429435877415577
Visa_mpagosdolares	0.00171885581328148	0.00186760670813309	0.00234237751317587
Master_msaldototal	0.00170895700763936	0.00159592147006194	0.00312317001756783
catm_trx	0.00161546170661135	0.00942609139673797	0.00312317001756783
cextraccion_autoservicio	0.00153995327290693	0.00363890590172291	0.00195198126097989
Master_mconsumospesos	0.00132402899068773	0.00293178102277347	0.00234237751317587
Visa_fultimo_cierre	0.00119896017677701	0.00149274539003154	0.00234237751317587
mtarjeta_master_consumo	0.00119877624341391	0.00448627497467473	0.00253757563927386
ctarjeta_master_trx	0.00102238659676712	0.00111460529393077	0.00136638688268593
mtarjeta_visa_descuentos	0.000990328420389714	0.00771957178969562	0.00487995315244974
mdescubierto_preacordado	0.000676612692534238	0.00192602377853092	0.000975990630489947
Visa_delinquency	0.000486820892905483	0.0016175445365456	0.000585594378293968
cseguro_vivienda	0.000444437600080339	0.0018049936453118	0.000975990630489947
cplazo_fijo	0.000375363809579273	0.00151229681703981	0.000390396252195979
cprestamos_personales	0.000350582455391022	0.00164437569412771	0.00175678313488191
ccajas_consultas	0.000345691114111816	0.00581440146094757	0.00136638688268593
tcallcenter	0.000343541808243028	0.000504615531045302	0.000390396252195979
ctarjeta_master_debitos_automaticos	0.000303577027872911	0.00305174107249767	0.000780792504391958
mttarjeta_master_debitos_automaticos	0.000281064149471919	0.00100537770723942	0.000585594378293968
Master_msaldodolares	0.000258771862774053	0.000112279696758158	0.000195198126097989
Master_status	0.000254091929439553	0.000268991579618405	0.000390396252195979
Visa_msaldodolares	0.000208125307549586	0.00252633534783668	0.000780792504391958
ccajas_trx	0.000134182892464443	0.00100766547195271	0.000390396252195979
Master_mconsumosdolares	0.000122443878696158	0.000517119166759403	0.000390396252195979
internet	0.000108841575878738	0.00142429167443993	0.000390396252195979
cseguro_vida	8.0229707513541e-05	0.000395192904505122	0.000195198126097989
Master_mpagado	7.30648807969982e-05	5.2054554248207e-05	0.000195198126097989
Master_mpagosdolares	3.35434650416819e-05	4.92660115446828e-05	0.000195198126097989
matm_other	2.8905413584944e-05	6.76999129326301e-05	0.000195198126097989
ctarjeta_visa_descuentos	1.70337862546675e-11	0.000288463936417684	0.000390396252195979
