Feature	Gain	Cover	Frequency
ctrx_quarter	0.202054656346878	0.0441126853677856	0.0340110905730129
mpasivos_margen	0.0747608770127853	0.023475826348382	0.0325323475046211
mpayroll	0.0689256574224383	0.045372619665864	0.0140480591497227
Visa_msaldopesos	0.0574554871229167	0.0324018686513935	0.0395563770794824
cpayroll_trx	0.0387873791770308	0.0208263482620319	0.00517560073937153
mcuentas_saldo	0.0324387732571896	0.0319599030492699	0.0292051756007394
mrentabilidad_annual	0.0274138861154692	0.0277286684890619	0.0299445471349353
ctarjeta_visa_trx2	0.023101917399813	0.0148164295067744	0.0195933456561922
mprestamos_personales	0.0201093866110298	0.030169125327782	0.010720887245841
Master_Fvencimiento	0.0200809997252103	0.0308401960696567	0.0380776340110906
mactivos_margen	0.0178625155519612	0.0264495381172716	0.022550831792976
mcaja_ahorro	0.0176125503680865	0.0118289325574504	0.0158964879852126
Master_fechaalta	0.0167921767726653	0.0298912981534409	0.0273567467652495
chomebanking_trx	0.0162323610665534	0.0166998402814682	0.02181146025878
cliente_edad	0.0160662296334046	0.0239589795261636	0.0284658040665434
Visa_fechaalta	0.0157086523520263	0.0128040931020133	0.0199630314232902
Visa_Fvencimiento	0.0135893062891761	0.0114432234488487	0.0195933456561922
mcuenta_corriente	0.0128168545181986	0.0138146104148442	0.0181146025878004
mtarjeta_visa_consumo	0.0125244296881497	0.022954676942197	0.0199630314232902
mcomisiones_otras	0.0121374942489286	0.0114356290021864	0.0210720887245841
cliente_antiguedad	0.0119689487447612	0.0101800498133314	0.0170055452865065
Visa_mfinanciacion_limite	0.0115128329627345	0.014523965326228	0.0177449168207024
mcaja_ahorro_dolares	0.0106952880628079	0.021862132406886	0.0210720887245841
Visa_mpagominimo	0.010574420760594	0.00747211968252861	0.0147874306839187
Visa_mconsumospesos	0.0101704251504596	0.0111318751307882	0.0170055452865065
Master_mfinanciacion_limite	0.00962437200360969	0.00822470175240237	0.0173752310536044
numero_de_cliente	0.00913819739317301	0.0131379848091391	0.0166358595194085
mcomisiones	0.00892943150549691	0.0088899536844332	0.0162661737523105
Visa_msaldototal	0.00839918262399251	0.0121580972314247	0.0203327171903882
mrentabilidad	0.00839377284444094	0.0106551166450619	0.0147874306839187
mtransferencias_recibidas	0.0077647488264581	0.00861135866714366	0.0140480591497227
cproductos	0.0075202118986287	0.00621076967401396	0.00961182994454714
Visa_mlimitecompra	0.00749469255039721	0.0159092979758292	0.0129390018484288
ccomisiones_otras	0.00708764405663372	0.00916736094466182	0.00961182994454714
Visa_mpagospesos	0.0069867197343326	0.00930856006435868	0.0144177449168207
ctarjeta_visa_trx	0.00659099254283091	0.0120163702197007	0.0140480591497227
Master_mlimitecompra	0.00658516956415881	0.00981494049133167	0.011460258780037
Master_mpagospesos	0.00638176624565364	0.0191918505756507	0.00961182994454714
mcomisiones_mantenimiento	0.00635417700951254	0.00711293714828744	0.00850277264325323
mautoservicio	0.00602861567383181	0.0189412218382501	0.0247689463955638
Visa_mconsumototal	0.00516286314577834	0.00589043519394717	0.0099815157116451
mcuenta_debitos_automaticos	0.00506441821850897	0.00924976009107001	0.00813308687615527
ctransferencias_recibidas	0.00504779639280379	0.00867492166622208	0.00850277264325323
ccaja_ahorro	0.00481666308836025	0.0150991756750041	0.00517560073937153
mtarjeta_visa_debitos_automaticos	0.00480542213444041	0.00985320066574863	0.00850277264325323
ccomisiones_mantenimiento	0.00476407377471393	0.00316634436858823	0.00480591497227357
ctarjeta_debito_trx	0.00474989914691258	0.0221755682979626	0.0236598890942699
mtransferencias_emitidas	0.00464664742122858	0.00784628715181112	0.00961182994454714
ctarjeta_debito	0.00421650400711647	0.00429052643288552	0.00628465804066543
mpagomiscuentas	0.00402827140838868	0.0151252823352523	0.0066543438077634
mextraccion_autoservicio	0.0040020964061349	0.00879240163733871	0.011460258780037
Master_mpagominimo	0.0036976002887172	0.00616918617933562	0.00739371534195934
Visa_cconsumos	0.00355286360274439	0.00375943106100851	0.00813308687615527
thomebanking	0.00345278295123436	0.00405500260598698	0.00406654343807763
Master_msaldopesos	0.00314956274045281	0.0076758020221576	0.00517560073937153
ccallcenter_trx	0.00314078332680251	0.0124627509187781	0.0044362292051756
Visa_mpagado	0.00302257535684239	0.0117969830922662	0.00702402957486137
cpagomiscuentas	0.00296175809933379	0.0108359316618816	0.00702402957486137
ctarjeta_visa_debitos_automaticos	0.0029187505756355	0.00302772472129641	0.0044362292051756
cprestamos_personales	0.00280242978491038	0.00221796234685342	0.0011090573012939
Master_cconsumos	0.00278006383228091	0.0066618534111507	0.0044362292051756
Visa_fultimo_cierre	0.00265846333467859	0.00457797563917467	0.00591497227356747
ccaja_seguridad	0.00255702926265849	0.0107945281303943	0.00295748613678373
ctransferencias_emitidas	0.0024808875383028	0.00466385407394313	0.00517560073937153
Master_msaldototal	0.0024394237690857	0.00272218321553383	0.00369685767097967
mplazo_fijo_dolares	0.00220268512422982	0.0163206578379285	0.00406654343807763
Visa_mpagosdolares	0.00217685338087679	0.00448265513564918	0.00406654343807763
cseguro_accidentes_personales	0.00207582584171665	0.00486336126753978	0.00258780036968577
ccuenta_debitos_automaticos	0.00195392767590545	0.00671027550708888	0.0055452865064695
cextraccion_autoservicio	0.00146973809052751	0.00560674121957791	0.0055452865064695
mtarjeta_master_consumo	0.00139836236333333	0.00439884027880473	0.00369685767097967
Master_mconsumospesos	0.00139212211586224	0.00308224157063811	0.00369685767097967
mtarjeta_visa_descuentos	0.00123208959772377	0.00754313315771645	0.00369685767097967
Visa_mconsumosdolares	0.00120943418907926	0.0017738131913451	0.0033271719038817
Master_fultimo_cierre	0.00114226982811708	0.00131790644068825	0.00184842883548983
cplazo_fijo	0.000756135416261752	0.00567709482973191	0.0011090573012939
Master_mpagosdolares	0.000752934167859144	0.000582204918134864	0.0011090573012939
cmobile_app_trx	0.000729235208872037	0.000893493248464932	0.0022181146025878
catm_trx	0.00070349343575577	0.0045715809471194	0.00480591497227357
Visa_msaldodolares	0.000644736618291259	0.000818148659145853	0.000739371534195933
ccajas_consultas	0.000599126240514869	0.00538658624919493	0.0011090573012939
Visa_delinquency	0.000493005660210234	0.00133717449967653	0.000369685767097967
ctarjeta_master_trx	0.000393243500621446	0.000863271429914811	0.00147874306839187
Visa_madelantopesos	0.000341272624558888	0.000309152767129622	0.000369685767097967
Master_mconsumototal	0.000239219214820256	0.000715125731043475	0.000739371534195933
matm	0.000160708773248535	0.000636505811647309	0.0011090573012939
cseguro_vida	0.000159392495167168	0.00107968316592397	0.000739371534195933
Master_status	0.000118500730384078	0.000105866346520948	0.000369685767097967
ctarjeta_visa_descuentos	5.67553934845249e-05	0.00110888519305815	0.000739371534195933
Master_mconsumosdolares	6.10186200820258e-06	0.000133844623955995	0.000369685767097967
catm_trx_other	4.81875825733122e-12	0.000278487039374914	0.000739371534195933
matm_other	3.26522474086637e-12	0.000313039972056276	0.000369685767097967
