Feature	Gain	Cover	Frequency
ctrx_quarter	0.0991079034728039	0.0246766966532202	0.0301471344788559
mcaja_ahorro	0.0644679768166031	0.0129468219470402	0.0217100524745344
cpayroll_trx	0.0542765857378048	0.0164477871546544	0.00452721473402613
mpasivos_margen	0.0429491550730339	0.0206282668003983	0.0294268957711699
mpayroll	0.0425116573918915	0.0298796605108223	0.0144047741537195
mtarjeta_visa_consumo	0.0416200259419462	0.0160001235749555	0.0202695750591625
mcuentas_saldo	0.035346359809813	0.0273565141653336	0.0290153307953493
mactivos_margen	0.0292970381265142	0.0221819656493651	0.0231505298899064
ctarjeta_visa_trx	0.0290144675363758	0.0204725662982962	0.0224302911822204
mrentabilidad_annual	0.0261803191024608	0.0201450138306145	0.024385224817368
Visa_msaldototal	0.0216087540241534	0.0146854496328708	0.0182117501800597
mprestamos_personales	0.0212553639154765	0.0198226497372591	0.00627636588126351
Master_Fvencimiento	0.0199799731752721	0.0202229774079803	0.0308673731865418
Visa_msaldopesos	0.0191399257553974	0.0156704376162164	0.0167712727646877
Visa_fechaalta	0.0173741525232101	0.0153998932121208	0.0246938985492335
cliente_antiguedad	0.0170019734168714	0.0134491235921761	0.0202695750591625
cliente_edad	0.0167415884794074	0.0196004069794327	0.0246938985492335
mcuenta_corriente	0.0151488859808056	0.0115343030501852	0.0193435538635662
mrentabilidad	0.0146098345757476	0.0175115172178764	0.0228418561580409
Master_fechaalta	0.0144928160235564	0.0204448752596312	0.0256199197448297
mcomisiones	0.0142191441184516	0.013932002092398	0.0234592036217718
Visa_Fvencimiento	0.0139367881070302	0.0117907555733943	0.0230476386459512
chomebanking_trx	0.0133886172949134	0.0135173312520052	0.0185204239119251
numero_de_cliente	0.013203924907113	0.0135840705969727	0.0224302911822204
mcomisiones_otras	0.0130593970960561	0.0145775728356232	0.0205782487910279
Visa_mpagospesos	0.0121318085730772	0.0104604475270954	0.0171828377405083
Master_mfinanciacion_limite	0.0106355937737227	0.0126927886942909	0.0195493363514765
Visa_mconsumospesos	0.0100997008072075	0.0120280904400163	0.0160510340570018
mtransferencias_recibidas	0.00989813817949528	0.0102248519730444	0.0173886202284186
mautoservicio	0.00945300491038298	0.0129862841407534	0.0165654902767774
Visa_mfinanciacion_limite	0.00913837583241462	0.00990466078859496	0.0144047741537195
Visa_mlimitecompra	0.00861930243979887	0.0130535506994463	0.013272970470213
mcaja_ahorro_dolares	0.00850245302885539	0.0167640266997783	0.0158452515690915
ccomisiones_mantenimiento	0.00837205981397476	0.0165636509934813	0.00576190966148781
Visa_mpagominimo	0.00836767757544173	0.0103075013471666	0.0164625990328223
mtransferencias_emitidas	0.00836116301953044	0.00920254514150503	0.0123469492746167
mcomisiones_mantenimiento	0.0077655233818075	0.0129924382523713	0.00936310319991769
cproductos	0.0076860618919091	0.00885934378791581	0.00977466817573825
Visa_cconsumos	0.00763431532999514	0.0070818402488705	0.0147134478855849
Master_mlimitecompra	0.00760001441920956	0.0100161541734546	0.0129642967383476
ccomisiones_otras	0.00758734423396413	0.0123165059112361	0.0127585142504373
ctarjeta_debito_trx	0.00753737169070238	0.0103993055166339	0.0167712727646877
mextraccion_autoservicio	0.00738788067437053	0.0115961299457667	0.011832493054841
thomebanking	0.0067860613930963	0.00335101478418149	0.00349830229447474
Visa_mconsumototal	0.00673694217252187	0.00777665373950109	0.0134787529581233
Master_status	0.00647423976615384	0.0115931785343503	0.00236649861096821
ctransferencias_recibidas	0.00590517539330362	0.0128085096434165	0.0107006893713345
mtarjeta_visa_debitos_automaticos	0.00513780829464965	0.00749648152587675	0.00967177693178311
mcuenta_debitos_automaticos	0.00431629776730936	0.00899355170805052	0.00843708200432143
cprestamos_personales	0.00418723910006322	0.00567862889152403	0.00236649861096821
Master_mpagospesos	0.0040892099445355	0.0120584717468505	0.00740816956477004
mpagomiscuentas	0.00404080771003187	0.00863596776694118	0.0101862331515588
Visa_mpagado	0.00391794414519216	0.0101182464014153	0.00709949583290462
Master_mpagominimo	0.00390889564160389	0.00649087800769579	0.00432143224611586
ctransferencias_emitidas	0.00381134967324384	0.0122991620578374	0.00545323592962239
ctarjeta_visa_debitos_automaticos	0.00346522711360157	0.00570844356678415	0.00627636588126351
ccaja_ahorro	0.00340238553826733	0.0101680459259325	0.00370408478238502
Master_msaldototal	0.00336449020824311	0.00430643938105207	0.00483588846589155
mdescubierto_preacordado	0.0032679827147676	0.00915088312363982	0.00236649861096821
tcallcenter	0.00325179939766362	0.00333194147267398	0.00205782487910279
Master_msaldopesos	0.00320853231635942	0.00462733515954584	0.00617347463730837
ccallcenter_trx	0.00313711356652676	0.00752140838790632	0.00246938985492335
ccuenta_debitos_automaticos	0.00261977834116141	0.00965375632758095	0.00668793085708406
mplazo_fijo_dolares	0.00258257413671132	0.0157497758910534	0.00298384607469904
cmobile_app_trx	0.00250887750221682	0.00104391273982158	0.0028809548307439
ctarjeta_debito	0.0022579578171765	0.00355815557875022	0.00411564975820558
ccajas_consultas	0.00223819760944257	0.0106623999473378	0.00205782487910279
Visa_mpagosdolares	0.00222396125902923	0.00387348358612451	0.00329251980656446
Master_mconsumospesos	0.0021193502206695	0.00551691716750533	0.00463010597798127
matm	0.00205123156486976	0.00503315176568927	0.00555612717357753
cpagomiscuentas	0.00202421183254185	0.00538899146699658	0.00463010597798127
Visa_fultimo_cierre	0.00195553215277615	0.0020071864158013	0.00349830229447474
Master_fultimo_cierre	0.00166501795136926	0.00268198056655717	0.00298384607469904
cseguro_accidentes_personales	0.00164729426575578	0.00692566673258481	0.00267517234283363
Master_cconsumos	0.00158272526537098	0.00256976287872885	0.00308673731865418
active_quarter	0.0015549433534945	0.000140302904979654	0.000308673731865418
cextraccion_autoservicio	0.00152130986547176	0.00372375488809039	0.00524745344171211
Master_mconsumototal	0.00151256412636988	0.00347635368837367	0.00318962856260932
Visa_mconsumosdolares	0.00146284982884787	0.00230218466774289	0.0028809548307439
mtarjeta_master_consumo	0.00129669317356407	0.00116665499323503	0.00144047741537195
Visa_status	0.00118267017238334	0.00392160785207487	0.000720238707685976
catm_trx	0.00115670766423127	0.00919345440016394	0.00463010597798127
ccaja_seguridad	0.00109927807305733	0.0043609345567878	0.00144047741537195
cinversion1	0.000863645311569973	0.00707881492898788	0.00102891243955139
internet	0.000712510245890037	0.00525512352580634	0.00113180368350653
ctarjeta_visa	0.00064371525763261	0.000221750034718502	0.000411564975820558
Visa_delinquency	0.000608937813824237	0.000781631302245741	0.000411564975820558
ctarjeta_master	0.000601782230349391	0.000303187309995191	0.000720238707685976
tmobile_app	0.000580989211555831	0.00700837030624885	0.00102891243955139
mcheques_emitidos	0.000562182220776849	0.00234666770992573	0.000308673731865418
tpaquete9	0.000546067416946649	0.00405273132555401	0.000926021195596255
mtarjeta_visa_descuentos	0.000540491904676002	0.00711630130303829	0.00205782487910279
mttarjeta_master_debitos_automaticos	0.000540282736223014	0.00217808249855158	0.00113180368350653
Visa_Finiciomora	0.000531081736535742	0.00546362423615292	0.000926021195596255
Visa_msaldodolares	0.000530957369832724	0.00186956885175979	0.00154336865932709
ccajas_trx	0.000502089982009198	0.00140296006856144	0.000617347463730837
tpaquete7	0.000500586437976585	0.00525128521279566	0.000720238707685976
Master_mpagado	0.000449529040326999	0.00776883422377843	0.00133758617141681
ctarjeta_master_trx	0.000353678621399944	0.00103986255587449	0.000720238707685976
Master_mconsumosdolares	0.00028725145725653	0.000494053460309392	0.00113180368350653
ccajas_extracciones	0.000236851216208613	0.00299760913502729	0.000514456219775697
