Feature	Gain	Cover	Frequency
Visa_msaldodolares	0.000563601698605328	0.00244985629250614	0.00215089344804765
Visa_delinquency	0.000538242159094826	0.00110472612933465	0.000496360026472535
ccajas_trx	0.000468010753148428	0.00100653164268494	0.000496360026472535
tpaquete7	0.000443124919291592	0.00462425217320928	0.000661813368630046
tpaquete9	0.000412230382241637	0.00230211433913149	0.000661813368630046
Visa_madelantopesos	0.000372491736749959	0.000281175959712606	0.000661813368630046
tmobile_app	0.000371057756559582	0.00482083955004093	0.000661813368630046
Master_mpagado	0.000359054222045175	0.00493501315194123	0.000992720052945069
Master_mconsumosdolares	0.000353090199677219	0.000439280682194368	0.00132362673726009
mttarjeta_master_debitos_automaticos	0.000350077260233419	0.00100246437027398	0.000827266710787558
catm_trx	0.000336325650921026	0.0034410803395881	0.00363997352746526
ctarjeta_visa	0.000320610240704444	0.000281710123068643	0.000330906684315023
mtarjeta_visa_descuentos	0.000279664048549774	0.0038188482958823	0.00181998676373263
Master_mpagosdolares	0.000242070840407582	0.000450032627460877	0.00132362673726009
mcheques_emitidos	0.000214073281438542	0.00121627469988528	0.000165453342157512
mcaja_ahorro_adicional	0.000181758441660596	0.00104410621932958	0.000330906684315023
cseguro_vivienda	0.000173153936565421	0.000124070885797141	0.000165453342157512
cplazo_fijo	0.000165457014909192	0.000781534406217222	0.000330906684315023
ctarjeta_master_trx	0.000129088571830124	0.000258077210016564	0.000330906684315023
matm_other	0.000104262636062869	0.000834019771400366	0.00165453342157512
minversion1_pesos	0.000101966147076864	0.00121627469988528	0.000165453342157512
ctarjeta_master_debitos_automaticos	9.95564467798842e-05	0.000862383845605912	0.000165453342157512
ccajas_extracciones	9.18774226775885e-05	0.00103050031556082	0.000330906684315023
ctarjeta_visa_descuentos	8.65767547760045e-05	0.00211939994774661	0.0014890800794176
internet	7.42107877505502e-05	0.00113490635895072	0.000165453342157512
minversion2	6.13071533070017e-05	0.00121627469988528	0.000165453342157512
Master_delinquency	6.1168809778209e-05	3.77500874616186e-05	0.000165453342157512
catm_trx_other	4.19303656690407e-05	0.000541923986509353	0.00115817339510258
Master_madelantodolares	3.27945399119411e-05	6.96320089119204e-05	0.000330906684315023
Visa_madelantodolares	2.67742220419723e-05	0.000347320645000116	0.000330906684315023
Master_msaldodolares	1.35548956301688e-05	0.000307830711178835	0.000330906684315023
mforex_sell	6.8110491416864e-06	9.35777890725348e-05	0.000165453342157512
mcajeros_propios_descuentos	1.31159373949714e-11	0.000178296097339947	0.000165453342157512
Master_madelantopesos	1.02394124783568e-11	5.53622164006556e-05	0.000165453342157512
cforex_sell	6.29754779785681e-13	0.000192970327820783	0.000330906684315023
