experimento	fecha	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
HT8310_nd12	20220621 235335	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.193169345702045	0.11801026492758	597	2849	137	0.030021195870965	11616	14904000	1
HT8310_nd12	20220622 000439	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.124260142730782	0.422603216658172	362	5930	212	0.0451948044365912	10402	15998000	2
HT8310_nd12	20220622 003433	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.236055416827439	0.542011238327541	314	5443	882	0.000813638500203135	10964	14596000	3
HT8310_nd12	20220622 003953	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.107488977796747	0.201750267279567	701	2170	70	0.0420236129511305	11844	15876000	4
HT8310_nd12	20220622 004457	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.283405341797043	0.619723671524844	735	4594	26	0.0341439077755614	12670	14450000	5
HT8310_nd12	20220622 005534	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.132894780279603	0.903896781623189	405	7740	329	0.0305832131391066	11882	16438000	6
HT8310_nd12	20220622 010618	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.253179786103428	0.606223370497173	563	842	160	0.00218826033964801	9220	13580000	7
HT8310_nd12	20220622 011931	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.151013824203401	0.348355779722624	118	4430	378	0.0249814707705235	10556	14884000	8
HT8310_nd12	20220622 013002	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.162334892193321	0.450972749790526	867	3622	178	0.0333483427224635	10652	14068000	9
HT8310_nd12	20220622 014503	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0442643814760959	0.692632944180514	793	6568	521	0.0647185233610383	7892	15388000	10
