experimento	fecha	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
HT9310_nd6	20220618 095153	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.177045062265825	0.399511123384582	682	6440	51	0.0626991381124705	9558	12762000	1
HT9310_nd6	20220618 095545	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.229678007750772	0.940108284629241	184	4914	69	0.0606522335794982	8132	12148000	2
HT9310_nd6	20220618 095848	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0922111822885927	0.52945065885433	579	5680	80	0.0348053503257673	12178	14822000	3
HT9310_nd6	20220618 100237	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.15690744900261	0.972501329699298	243	3891	44	0.029033022873467	13172	14188000	4
HT9310_nd6	20220618 100406	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.187369283162989	0.302735095153912	813	5329	35	0.0481396361754325	10862	13738000	5
HT9310_nd6	20220618 100804	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.207486080357921	0.607262321971939	484	689	8	0.0523297004418484	10336	11504000	6
HT9310_nd6	20220618 100934	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.267213208600297	0.262541077237984	446	1846	29	0.0328841317460149	12030	13170000	7
HT9310_nd6	20220618 101132	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.12812007015862	0.327299896554905	300	2082	41	0.043967132699874	11360	14200000	8
HT9310_nd6	20220618 101659	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0854426273342688	0.671895804228552	588	482	54	0.0385488880400271	11344	13976000	9
HT9310_nd6	20220618 101949	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.240193594829761	0.462707699595194	379	7699	143	0.0455515808607073	9914	11806000	10
HT9310_nd6	20220618 102651	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0721416556631448	0.850534033428994	910	4487	241	0.0348077674018081	11286	14874000	11
HT9310_nd6	20220618 103009	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.291261544330628	0.737775918352418	881	3499	11	0.0452154981523113	12366	11274000	12
HT9310_nd6	20220618 103142	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0340488558990182	0.129522489832016	753	7355	266	0.0453275390999467	11462	14818000	13
HT9310_nd6	20220618 103700	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0427982920606155	0.585561930105905	129	6901	237	0.0387000429786072	10974	14946000	14
HT9310_nd6	20220618 103922	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.11901664862351	0.200426186050754	971	1101	197	0.0117441418731616	10670	14530000	15
HT9310_nd6	20220618 104232	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.248064543737564	0.797102734625514	23	2864	228	0.0343504918724871	11122	12278000	16
HT9310_nd6	20220618 104451	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0633930577305681	0.246585298289096	810	4590	198	0.0388668074444477	12154	14246000	17
HT9310_nd6	20220618 104911	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0794080732975074	0.784629020298552	107	5307	82	0.0486401485737433	9912	14208000	18
HT9310_nd6	20220618 105430	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0341964969541592	0.54211223564876	867	7987	260	0.0354110747719354	11746	15014000	19
HT9310_nd6	20220618 105835	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.084076288941441	0.999962907232817	998	7943	75	0.0394128118068553	10868	13972000	20
HT9310_nd6	20220618 110223	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0507613033750242	0.512966700406566	422	7997	165	0.0407459795436658	10602	14718000	21
HT9310_nd6	20220618 110747	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0361358063338668	0.585840751415619	895	5989	231	0.0384512845524647	11760	14880000	22
HT9310_nd6	20220618 111416	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0200497107181153	0.55209111707883	35	7177	427	0.0419508310051532	10468	14492000	23
HT9310_nd6	20220618 111742	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0730566297281325	0.563198944579699	1020	7996	116	0.0382073730136502	11242	14438000	24
HT9310_nd6	20220618 112420	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.037440772482607	0.836739846104705	800	7798	216	0.0376887602454864	11098	15302000	25
HT9310_nd6	20220618 113040	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0377724849589208	0.883628175917689	771	3447	128	0.0387138132117558	12022	14498000	26
HT9310_nd6	20220618 113750	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0410439588488254	0.767098218931828	878	7999	295	0.0414258880690348	10416	14664000	27
HT9310_nd6	20220618 114827	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0225307411439361	0.761674867172341	770	7960	494	0.0329240437847744	12244	14276000	28
HT9310_nd6	20220618 115755	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0446766508384144	0.869695597017397	761	6976	465	0.0294993189304821	12732	15108000	29
HT9310_nd6	20220618 115859	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.101641075146107	0.100009986342045	451	7569	193	0.0520214363629797	9548	14092000	30
HT9310_nd6	20220618 120449	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.052669204463391	0.838929886239596	794	7982	192	0.0412626972964317	10992	14928000	31
HT9310_nd6	20220618 121132	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.036530216437043	0.853220530700041	285	7997	238	0.0356088055340942	12110	14890000	32
HT9310_nd6	20220618 121735	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.03832690837178	0.850175529880046	1017	7140	167	0.0422890517552542	10666	14294000	33
HT9310_nd6	20220618 122409	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0356937793002524	0.906403846032928	662	6950	203	0.0431968330975835	10384	14576000	34
HT9310_nd6	20220618 122850	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0742300438608565	0.846908585605296	729	7103	107	0.033920863096856	12372	14628000	35
HT9310_nd6	20220618 123556	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0362469630213734	0.627887422538502	803	7367	258	0.0416556113287941	10516	14324000	36
HT9310_nd6	20220618 123958	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0416992086409044	0.450882296635839	879	6585	209	0.0344517475057334	12096	14664000	37
HT9310_nd6	20220618 124434	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0479863750885002	0.54255716883806	308	4920	202	0.0315191210293074	12814	15026000	38
HT9310_nd6	20220618 124902	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0756531273775324	0.547058751441163	864	4226	205	0.0346299238381428	11486	14914000	39
HT9310_nd6	20220618 125210	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0762641573718881	0.528711379134357	241	6008	80	0.0311739750928816	12996	14004000	40
HT9310_nd6	20220618 125629	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0425624670651798	0.541917323077333	565	4929	158	0.0355757170193049	12034	14726000	41
HT9310_nd6	20220618 130238	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.03785220151065	0.697238921922383	257	5129	159	0.0402354234571903	11266	14414000	42
HT9310_nd6	20220618 130707	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.102346218917991	0.818414990896433	803	4640	83	0.0342015341067075	12006	13674000	43
HT9310_nd6	20220618 131115	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0415091203463784	0.543979103628244	106	3415	155	0.0349985251223983	12296	14704000	44
