experimento	fecha	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
HT8310_nd10	20220620 021905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.08375442	0.786013414	220	1494	238	0.037774973	10746	16134000	16
HT8310_nd10	20220620 044149	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.045549477	0.807186227	33	967	542	0.038176433	12906	16134000	57
HT8310_nd10	20220620 051431	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.059302578	0.990169132	838	4988	423	0.049196827	10508	16132000	66
HT8310_nd10	20220620 023202	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.041314928	0.686665171	962	1538	487	0.026170078	11060	16060000	19
HT8310_nd10	20220620 060129	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.053442298	0.804007463	121	4391	506	0.048179244	10360	16040000	77
HT8310_nd10	20220620 050339	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.136228756	0.831765845	473	6171	37	0.050961914	11504	15976000	64
HT8310_nd10	20220620 023809	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.048210972	0.87332698	802	5279	116	0.049293473	11886	15954000	21
HT8310_nd10	20220620 025900	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.121623378	0.692007796	790	5062	177	0.049382722	10816	15944000	26
HT8310_nd10	20220620 035102	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.151031336	0.803841767	964	1741	40	0.061448265	9634	15926000	42
HT8310_nd10	20220620 032954	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.085223358	0.404612072	103	4857	411	0.052715491	9996	15924000	35
HT8310_nd10	20220620 031902	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.116718308	0.57273653	766	4872	190	0.039477608	12646	15914000	32
HT8310_nd10	20220620 035853	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.07092215	0.707065885	246	2406	100	0.057913986	10146	15894000	45
HT8310_nd10	20220620 051709	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.054597064	0.654175579	395	6912	143	0.052207009	11712	15888000	67
HT8310_nd10	20220620 070630	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.043406035	0.840904021	313	3468	165	0.065192373	9328	15872000	93
HT8310_nd10	20220620 024339	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.044715783	0.716915284	639	6068	619	0.040925709	12104	15856000	22
HT8310_nd10	20220620 041956	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.043784719	0.691580551	796	1622	246	0.035881467	12850	15830000	52
HT8310_nd10	20220620 065326	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.041519783	0.838014029	124	4095	148	0.064795144	9624	15816000	90
HT8310_nd10	20220620 074959	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.039295381	0.451976335	743	683	551	0.006889864	12392	15808000	105
HT8310_nd10	20220620 031448	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.202813206	0.951347631	332	4910	77	0.046423072	11092	15788000	31
HT8310_nd10	20220620 014254	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.107488978	0.201750267	701	2170	128	0.054202241	10376	15784000	4
HT8310_nd10	20220620 022155	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.039818998	0.990557232	974	7984	154	0.045442418	12538	15782000	17
HT8310_nd10	20220620 033600	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.194096979	0.427681593	50	5014	221	0.055388585	10410	15750000	37
HT8310_nd10	20220620 080458	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.098861861	0.863257575	707	2493	105	0.042140295	12218	15742000	110
HT8310_nd10	20220620 023534	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.043505176	0.602211747	772	7999	166	0.061169905	10540	15740000	20
HT8310_nd10	20220620 071632	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.041870422	0.840379964	55	959	1147	0.047816157	10192	15728000	95
HT8310_nd10	20220620 021046	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.065615879	0.317053887	910	32	411	0.001623384	11576	15664000	13
HT8310_nd10	20220620 035609	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.221543556	0.402970563	816	5462	84	0.055641354	10256	15664000	44
HT8310_nd10	20220620 073508	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.054898065	0.948382065	261	2473	213	0.053880828	10160	15640000	102
HT8310_nd10	20220620 034301	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.123560282	0.377964871	539	3885	153	0.066735548	8962	15638000	39
HT8310_nd10	20220620 040650	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.076562306	0.154521771	468	7024	229	0.070144189	9350	15610000	48
HT8310_nd10	20220620 021549	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.207917283	0.262576766	467	7155	118	0.043895341	12612	15588000	15
HT8310_nd10	20220620 051004	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.048221456	0.999507996	678	3080	608	0.042813761	9146	15454000	65
HT8310_nd10	20220620 015155	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.151013824	0.34835578	118	4430	135	0.047768717	11428	15452000	8
HT8310_nd10	20220620 041131	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.151169622	0.35570858	129	5043	118	0.073333228	8806	15434000	50
HT8310_nd10	20220620 062600	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.130286693	0.563124465	375	3860	146	0.057828886	9600	15360000	83
HT8310_nd10	20220620 062210	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.165074254	0.376586053	451	3071	65	0.068675265	9012	15348000	82
HT8310_nd10	20220620 032144	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.143121793	0.327766495	830	4215	112	0.074655443	8662	15338000	33
HT8310_nd10	20220620 064155	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.04354136	0.544028219	635	728	221	0.035984324	10944	15336000	87
HT8310_nd10	20220620 052452	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.038368766	0.649821827	464	6656	123	0.051032811	11906	15334000	69
HT8310_nd10	20220620 034823	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.112762994	0.727070893	121	3694	311	0.045266235	10232	15328000	41
HT8310_nd10	20220620 033946	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.144765652	0.554259938	711	7180	168	0.069225907	8684	15316000	38
HT8310_nd10	20220620 040414	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.086494196	0.639422746	127	4637	246	0.082557536	7250	15310000	47
HT8310_nd10	20220620 040846	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.22020721	0.216171464	640	5782	85	0.070055542	9292	15188000	49
HT8310_nd10	20220620 033229	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.101786396	0.112609259	372	1016	271	0.018549934	12898	15182000	36
HT8310_nd10	20220620 030236	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.115639492	0.718817889	807	5455	331	0.064910169	7828	15092000	27
HT8310_nd10	20220620 015501	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.162334892	0.45097275	867	3622	109	0.052192764	10328	14992000	9
HT8310_nd10	20220620 075217	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.160774181	0.222545057	672	2376	100	0.056984551	9640	14960000	106
HT8310_nd10	20220620 082451	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.091624088	0.175879165	451	452	191	0.030327472	10154	14926000	115
HT8310_nd10	20220620 014432	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.283405342	0.619723672	735	4594	15	0.046670359	12342	14898000	5
HT8310_nd10	20220620 030505	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.167974984	0.423446071	675	4565	54	0.077028698	8624	14896000	28
HT8310_nd10	20220620 072909	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.203214428	0.130008793	833	382	168	0.003389196	10244	14836000	100
HT8310_nd10	20220620 061931	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.239520637	0.445122697	866	6976	370	0.026882596	10746	14814000	81
HT8310_nd10	20220620 024938	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.061391964	0.69971015	815	4757	648	0.045345093	9822	14778000	23
HT8310_nd10	20220620 031246	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.245900206	0.265302602	272	6597	196	0.05002304	10546	14774000	30
HT8310_nd10	20220620 072513	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.191353421	0.482023982	168	167	159	0.027961321	11398	14762000	98
HT8310_nd10	20220620 032431	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.229316508	0.393344032	644	5075	96	0.069378507	8930	14710000	34
HT8310_nd10	20220620 063558	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.121193122	0.995964059	850	1250	35	0.048979981	11794	14606000	86
HT8310_nd10	20220620 062836	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.150164005	0.164488069	726	4806	238	0.080840988	7902	14538000	84
HT8310_nd10	20220620 021330	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.220789687	0.860408626	1020	1538	77	0.024718211	12366	14514000	14
HT8310_nd10	20220620 075744	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.096580408	0.885492029	665	552	155	0.038710076	7032	14328000	108
HT8310_nd10	20220620 082806	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.285346062	0.331693257	91	4081	230	0.036368973	10882	14318000	116
HT8310_nd10	20220620 074049	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.292613291	0.469711741	860	6886	97	0.064710474	9468	14292000	104
HT8310_nd10	20220620 013048	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.193169346	0.118010265	597	2849	215	0.032721785	10670	14290000	1
HT8310_nd10	20220620 020446	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.278450937	0.984788179	186	3048	164	0.031734706	9080	14200000	12
HT8310_nd10	20220620 064716	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.163460332	0.497974649	819	7007	359	0.055778556	8626	14174000	88
HT8310_nd10	20220620 034501	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.247447408	0.31976048	122	2048	42	0.054944376	10710	14010000	40
HT8310_nd10	20220620 040103	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.274391369	0.39850778	404	3540	27	0.092279434	7688	13912000	46
HT8310_nd10	20220620 014906	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.253179786	0.60622337	563	842	35	0.050246985	9746	13894000	7
HT8310_nd10	20220620 081202	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.195172906	0.218210928	422	4609	253	0.060396179	8212	13868000	112
HT8310_nd10	20220620 065035	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.274085893	0.396578102	381	853	134	0.013612467	9522	13758000	89
