6	800	9926111
6	800	10075000
6	800	10154444
6	800	9762778
6	800	10060000
6	820	9995556
6	820	10040000
6	820	10115556
6	820	9684444
6	820	9998889
6	840	9985000
6	840	10040000
6	840	10115556
6	840	9684444
6	840	9998889
6	860	9985000
6	860	10040000
6	860	10115556
6	860	9684444
6	860	9998889
6	880	9996667
6	880	10040000
6	880	10105000
6	880	9659444
6	880	9973889
6	900	9973333
6	900	10018889
6	900	10038889
6	900	9658889
6	900	9933333
