experimento	fecha	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
HT8310_nd8	20220618 230112	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.191138282473548	0.694488919204741	731	1996	60	0.00491265381638349	12250	13430000	1
HT8310_nd8	20220618 230414	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.13009626784944	0.304546730002039	823	7163	41	0.0139511557836236	11718	12522000	2
HT8310_nd8	20220618 230752	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0926092514308402	0.828449686996464	391	4477	100	0.014808839567057	10136	13144000	3
HT8310_nd8	20220618 231328	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0760350031789858	0.411520873910922	603	2554	136	0.0128977174431319	9498	13062000	4
HT8310_nd8	20220618 231754	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.271535098588793	0.463777214278525	252	5042	96	0.00464794683257016	11568	12672000	5
HT8310_nd8	20220618 232133	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.146314565782668	0.33585503455688	527	1102	43	0.0133401678769742	8952	12048000	6
HT8310_nd8	20220618 232420	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.245520441888366	0.840975360047014	279	4667	40	0.0145739756218814	10328	11752000	7
HT8310_nd8	20220618 232849	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.118382111157407	0.192071117044543	456	6201	273	0.00661117781295913	10836	12564000	8
HT8310_nd8	20220618 233054	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.299136774431099	0.111302078962035	153	3924	84	0.006017324740622	11762	10318000	9
HT8310_nd8	20220618 233405	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.218799457485438	0.9566119645664	912	3255	51	0.0134044033187311	9632	11968000	10
HT8310_nd8	20220618 233849	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0622962435905356	0.735282481138711	134	7975	233	0.0143959305779346	10162	13958000	11
HT8310_nd8	20220618 234255	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.172987966866931	0.212582619280147	1008	250	161	9.67708244281531e-06	9836	10924000	12
HT8310_nd8	20220618 234756	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0406037382397335	0.935267850733362	864	6615	208	0.017348417686671	9724	14276000	13
HT8310_nd8	20220618 235155	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.209674230030505	0.505039175179263	68	2120	97	0.0150896383211653	9658	10742000	14
HT8310_nd8	20220619 000035	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0210932864970528	0.622892238807981	472	675	353	0.00753509993444212	10000	1.4e+07	15
HT8310_nd8	20220619 000453	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.250308439072105	0.592997091957659	677	5574	97	0.00831306641236596	9816	11304000	16
HT8310_nd8	20220619 001051	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0387170143379437	0.775517361913028	618	5141	295	0.0124978272589527	10814	14266000	17
HT8310_nd8	20220619 001606	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0448998315731517	0.893939188948098	314	3431	188	0.0140289922373161	10308	14172000	18
HT8310_nd8	20220619 002150	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0280912051714816	0.874284706609639	453	7632	289	0.0134381067621302	11678	14122000	19
HT8310_nd8	20220619 002532	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.051411832058148	0.858206613809288	724	6529	96	0.0138500205967177	11578	15182000	20
HT8310_nd8	20220619 002911	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0567881610413874	0.848822547405677	996	7513	129	0.0178832655328964	9664	14216000	21
HT8310_nd8	20220619 003653	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0504807782550127	0.466441049292921	611	7997	287	0.0156091477066538	9952	13928000	22
HT8310_nd8	20220619 004222	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0510133086043295	0.893728736377376	570	7994	335	0.0138754719392941	10206	13554000	23
HT8310_nd8	20220619 004650	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0537898607260657	0.669296278352325	766	5522	174	0.0134024750666419	11050	14150000	24
HT8310_nd8	20220619 005126	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0485442351668758	0.828399835994106	776	6438	206	0.0124272577316911	11718	13122000	25
